TICKER,PERMNO,NCUSIP,sdate,edate,SCORE
GALN,88631,93443W10,2004-07-15,2005-01-04,1
GALT,85182,M4729810,1997-09-18,2001-01-19,1
GALX,11681,36317520,1999-02-18,2000-11-16,1
GALX,11681,36317Q10,2000-12-14,2006-05-05,1
GALX,,,2006-05-18,2009-02-11,6
GAM,18622,36880210,1978-07-20,2010-04-14,1
GAM2,89845,36491510,2004-09-16,2007-06-18,2
GAM2,89845,36467T10,2007-06-19,2011-06-13,2
GAM2,89845,05155C10,2011-06-16,2015-07-02,2
GAMA,38157,36465710,1983-04-14,1998-10-30,1
GAMB,38106,36464320,1983-11-17,1996-03-15,1
GAME,80123,36465R10,1994-03-17,1996-10-15,1
GAMI,54340,38989320,1983-12-15,1995-08-14,1
GAMM,,,2003-06-19,2004-11-24,6
GAMN,,,2002-09-19,2007-03-19,6
GAMO,,,2005-10-20,2006-04-10,6
GAMS,,,2003-04-17,2004-05-15,6
GAN,32096,36480210,1976-08-19,2002-05-10,1
GANC,,,2006-11-16,2008-12-31,6
GAND,78425,36471710,1982-11-01,1997-07-25,1
GANI,90729,37654610,2005-07-14,2023-12-29,1
GANL,77541,36352K10,1992-06-18,2002-01-04,1
GANL,,,2002-01-17,2004-08-15,6
GANX,20796,36269B10,2021-04-15,2023-12-29,1
GAO,26120,36882010,1976-01-15,1983-03-08,1
GAP,26657,39006410,1976-10-14,2010-12-10,1
GAP,,,2011-07-14,2013-02-28,6
GAQC,91860,37185Y10,2007-04-19,2008-09-29,1
GARA,,,2006-07-20,2023-07-19,6
GARB,,,2002-07-18,2005-12-20,6
GARI,79386,36900210,1994-01-20,1994-11-15,1
GARM,,,2003-12-18,2004-06-01,6
GARN,11726,36625510,1992-04-16,1997-12-17,1
GARS,13826,36655410,2013-05-16,2020-10-27,1
GART,10490,36664910,1986-11-20,1988-08-08,1
GART,79698,36665110,1993-11-18,2023-12-29,1
GAS,48274,65408610,1976-10-14,2011-12-09,1
GASE,90502,36722010,2004-12-06,2013-04-25,1
GASE,,,2013-05-16,2013-11-12,6
GASI,79833,39678110,1994-11-17,1997-08-29,1
GASS,79587,02926U30,1996-02-15,1998-12-20,1
GASS,79587,02928010,1999-01-14,1999-08-19,1
GATE,79973,36783310,1994-02-17,1999-05-31,1
GATE,79973,36762610,1999-06-17,2007-10-16,1
GATO,88269,36409110,1985-02-14,1998-11-02,1
GATS,40388,40216010,1984-02-16,1991-04-01,1
GATS,40388,40262810,1991-04-18,1997-04-30,1
GATT,85823,38519420,2000-03-16,2001-03-28,1
GATW,75546,36760510,1989-03-16,1990-02-04,1
GATW,75546,36760110,1990-02-15,1993-11-19,1
GAUT,38325,36904610,1976-01-15,1982-03-22,1
GAXI,,,2002-12-19,2004-09-15,6
GAXI,90990,36318B10,2005-11-23,2007-11-30,1
GB,75256,40132110,1989-07-20,1995-01-23,1
GBAM,,,2008-04-17,2010-12-31,6
GBAN,10715,36758010,1987-05-14,1995-07-20,1
GBAY,39993,39154110,1982-06-17,1985-04-17,1
GBBK,83974,39164810,1997-06-19,2007-09-28,1
GBBS,11838,39013810,1989-02-16,1995-03-29,1
GBBS,,,1996-03-14,2000-06-26,6
GBC,83233,39762410,1996-03-06,2023-12-29,1
GBCB,11808,36147510,1989-03-16,2003-10-20,1
GBCO,40396,40218210,1984-06-14,1986-05-22,1
GBCT,78152,36149F10,1993-03-18,1996-02-12,1
GBDC,93352,38173M10,2010-04-15,2023-12-29,1
GBE,62885,40009510,1983-08-18,1993-01-31,1
GBE,62885,40009520,1993-02-18,2012-01-05,1
GBE,,,2012-01-19,2013-03-14,6
GBFC,76354,36149H10,1990-08-21,1998-09-13,1
GBFC,76354,80137810,1998-09-17,2002-03-01,1
GBFP,,,2003-08-14,2014-01-31,6
GBG2,78741,39012410,2004-09-16,2012-09-14,2
GBG2,,,2014-04-17,2016-09-15,6
GBGI,,,2011-02-17,2015-02-28,6
GBH,88925,36150A10,2003-07-17,2004-09-02,1
GBH,,,2004-09-16,2005-06-07,6
GBHL,,,1995-02-16,2003-09-10,6
GBI,79896,11942H10,1994-01-20,2000-08-11,1
GBI,,,2001-12-20,2003-12-31,6
GBII,,,1989-08-17,1990-09-15,6
GBIO,19476,37148K10,2020-07-16,2023-12-29,1
GBIX,82810,37957F10,1998-11-19,2005-04-12,1
GBIX,,,2007-03-15,2010-09-30,6
GBIZ,79491,39981710,1994-01-20,2001-11-18,1
GBIZ,79491,97425010,2001-12-20,2018-12-31,1
GBL,86593,36239Y10,1999-03-18,2005-08-28,1
GBL,86593,36143810,2005-09-15,2021-02-02,1
GBLD,11169,36928210,1987-08-20,1992-06-05,1
GBLX,86326,G3921A10,1998-09-17,2002-01-30,1
GBLX,,,2002-02-14,2004-02-18,6
GBLX,90009,G3921A17,2004-02-19,2011-10-03,1
GBMS,,,1986-11-20,1989-12-31,6
GBNC,88480,40076210,1986-10-16,1994-12-27,1
GBND,38333,36915410,1976-01-15,2005-08-16,1
GBNG,,,2006-04-20,2008-08-21,6
GBNH,20797,39370430,2021-10-14,2023-12-29,2
GBNK,85980,36730410,1998-11-19,2002-05-22,1
GBNK,85980,17668010,2002-06-20,2002-09-30,1
GBNK,85980,17668210,2002-10-17,2012-09-28,1
GBOO,,,2004-11-18,,6
GBOT,83512,36485410,1996-06-20,1999-01-29,1
GBOT,,,2003-03-20,2004-03-15,6
GBOX,20600,39366L20,2021-07-15,2023-09-06,1
GBOX,20600,39366L30,2023-09-14,2023-12-29,1
GBP,80178,36241810,1994-05-19,2005-09-30,1
GBPB,,,2007-09-20,2009-10-05,6
GBR,32360,39013610,1979-08-16,1980-07-31,1
GBS,25291,36910010,1978-07-20,1986-03-27,1
GBSI,76172,40368710,1990-10-18,1995-02-16,1
GBSN,15010,39013L10,2015-07-16,2015-12-13,1
GBSN,15010,39013L40,2015-12-17,2016-03-30,1
GBSN,15010,39013L50,2016-04-14,2016-09-15,1
GBSN,,,2016-10-20,2017-12-31,6
GBSX,,,2011-06-16,2013-07-03,6
GBSY,,,2005-04-14,2010-03-31,6
GBT,86371,37934X10,2000-04-20,2002-06-28,1
GBT,,,2002-08-15,2004-05-15,6
GBTB,,,1994-11-17,2006-12-31,6
GBTC,,,2015-07-16,2021-10-14,6
GBTV,77261,38724110,1992-11-19,2004-08-04,1
GBWL,,,2000-10-19,2004-09-01,6
GBX,80719,39365710,1994-09-15,2023-12-29,1
GBXO,,,2008-11-20,2014-08-26,6
GBZ,,,2003-02-20,2005-04-28,6
GC,58261,38527210,1980-05-15,1981-07-31,1
GCA,40192,36155610,1976-01-15,1987-04-23,1
GCA,,,1988-06-16,1989-12-31,6
GCAB,81559,36930Q10,1996-04-18,1998-11-13,1
GCAM,78887,36465L10,1994-01-20,1995-11-28,1
GCAM,,,1995-12-14,1997-04-08,6
GCAP,12451,36268W10,2010-12-16,2020-07-30,1
GCB,90885,37896710,2005-10-20,2015-08-23,1
GCB,90885,30034T10,2015-09-17,2023-12-29,1
GCBC,87069,39435710,1999-07-08,2023-07-24,1
GCBK,10003,39031810,1987-04-16,1995-12-15,1
GCCC,10079,36938610,1986-09-18,1995-03-14,1
GCCO,76135,38732810,1990-07-19,2023-12-29,1
GCE1,79834,39986420,1994-01-20,1995-12-11,1
GCER,56136,36932510,1986-10-16,1989-07-07,1
GCFB,,,2002-04-18,2004-06-16,6
GCFB,89102,38724Q10,2004-06-17,2010-01-13,1
GCFB,89102,38724Q40,2010-02-18,2013-04-25,1
GCFC,86526,38527S10,1999-02-18,2003-05-14,1
GCFC,86526,15346Q10,2003-05-15,2012-05-03,1
GCFC,86526,15346Q20,2012-05-17,2018-08-20,1
GCFC,86526,15346Q40,2018-09-20,2020-07-27,1
GCFC,86526,12520L10,2020-08-20,2023-12-29,1
GCG,83449,36933210,1996-06-20,2001-07-15,1
GCG,,,2001-07-19,2006-03-09,6
GCGC,39301,38089410,2004-06-17,2008-06-04,1
GCHI,80933,37445010,1994-11-17,1999-12-21,1
GCI,47941,36473010,1976-01-15,2015-06-28,1
GCI,47941,87901J10,2015-07-16,2023-12-29,1
GCIH,,,2006-08-17,2008-09-26,6
GCLE,,,2002-11-14,2013-10-25,6
GCM1,85291,37956X10,1997-09-18,2013-12-10,1
GCMG,18360,36831E10,2020-12-17,2023-12-29,1
GCN,40838,36935210,1976-01-15,1993-03-14,1
GCN,40838,41163G10,1993-04-15,2001-07-12,1
GCNC,84776,36930010,1997-06-19,2018-06-05,1
GCO,21055,37153210,1978-07-20,2023-12-29,1
GCOM,39731,38919010,1986-03-20,2002-08-29,1
GCOM,39731,38937520,2002-09-19,2006-10-18,1
GCOM,83989,38937510,2006-10-19,2023-12-29,1
GCOM/1,83989,38919020,1998-07-16,2002-08-29,1
GCOM/1,83989,38937510,2002-09-19,2006-10-18,1
GCOM/1,39731,38937520,2006-10-19,2023-12-29,1
GCOR,88441,36870910,2000-09-14,2005-04-21,1
GCPWI,15917,36164Y10,2016-02-18,2022-09-26,1
GCR,75295,36814510,1988-09-15,2002-04-05,1
GCR1,82701,G3774N10,1996-03-14,1997-06-12,1
GCRA,88373,38086810,1987-07-16,1992-07-20,1
GCRA,88373,12613010,1992-08-20,1993-05-18,1
GCRA,88373,20221810,1993-05-20,2006-04-30,1
GCRA,88373,63741710,2006-05-18,2023-12-29,1
GCRE,60644,36930710,1978-07-20,1980-09-04,1
GCT,90378,36188G10,2004-11-18,2008-06-11,1
GCTA,,,2006-05-18,,6
GCTI,85010,37193110,1997-07-17,2000-01-21,1
GCTY,86328,37247V10,1998-09-17,1999-05-28,1
GCW,86120,37370110,1998-07-16,2002-06-26,1
GCX,79902,36155Q10,1994-03-17,2001-06-12,1
GCX,,,2001-07-19,2002-12-06,6
GD,12052,36955010,1976-01-15,2023-12-29,1
GDBN,88933,67070E10,2004-05-20,2014-01-16,1
GDC,62607,36948710,1981-01-15,2001-08-21,1
GDC,,,2001-10-18,2004-05-15,6
GDDY,15315,38023710,2015-05-14,2023-12-29,1
GDEN,87232,36519910,1999-10-14,2001-01-18,1
GDEN,,,2003-02-20,2003-09-10,6
GDEV,21847,G6529J10,2021-09-16,2023-12-29,1
GDF,63183,36949110,1982-07-15,1986-07-28,1
GDFB,79769,79491410,2004-02-19,2006-10-08,4
GDFB,79769,95766G10,2006-10-09,2010-05-20,1
GDFI,76546,14018010,1994-12-15,1995-07-05,1
GDFI,,,1997-04-17,1997-08-08,6
GDFY,39213,38029810,1979-12-20,1987-11-25,1
GDFZ,,,2008-09-18,,6
GDI,16692,36555P10,2017-06-15,2020-03-01,1
GDI,16692,45687V10,2020-03-19,2023-12-29,1
GDIG,,,2002-12-19,2004-08-15,6
GDIN,,,2004-05-20,2004-06-23,6
GDJK,76571,67097110,2004-05-20,2012-07-03,1
GDLS,,,2003-03-20,2015-12-31,6
GDM,75166,38093410,1987-08-12,1991-05-31,1
GDMI,80446,36555810,1994-05-19,2013-07-30,1
GDMK,88381,38238710,1985-11-07,1998-07-31,1
GDMN,93285,38111910,2010-03-19,2023-06-08,1
GDMN,93285,38111940,2023-07-20,2023-12-29,1
GDNH,,,2004-11-18,2014-09-17,6
GDNH,14925,10501E20,2014-09-30,2023-12-29,1
GDNO,86962,38238R10,1999-06-02,1999-07-29,1
GDNO,86962,29247610,1999-08-19,2001-06-14,1
GDNSF,,,2021-07-15,,6
GDOC,,,2006-11-16,2019-12-31,6
GDOT,11664,39304D10,2010-08-19,2023-12-29,1
GDRX,19679,38246G10,2020-11-19,2023-12-29,1
GDS,32256,37869420,1979-04-19,1987-06-30,1
GDSC,83266,36759610,1996-09-19,1997-11-05,1
GDSC,,,2003-03-20,2004-03-15,6
GDT,81126,40169810,1995-02-16,2006-04-21,1
GDTC,23858,Y1R80M10,2023-08-17,2023-12-29,1
GDV,67918,36949710,1986-03-20,1990-11-05,1
GDV,,,1991-07-18,1992-04-15,6
GDV,78760,04855610,1992-07-10,1998-12-10,1
GDVS,81488,39168810,1997-10-16,2007-01-30,1
GDVS,91731,01892110,2007-02-15,2011-01-17,1
GDVS,91731,01890A10,2011-01-20,2012-08-07,1
GDW,53479,38131710,1977-07-14,2006-09-29,1
GDX,59547,37244210,1983-05-19,1987-03-22,1
GDX,59547,37244220,1987-05-14,1999-03-01,1
GDYN,88357,37246N10,1986-06-19,1996-03-28,1
GDYS,77026,38258810,1991-12-19,2006-01-27,1
GE,12060,36960410,1976-01-15,2021-08-01,1
GE,12060,36960430,2021-08-19,2023-12-29,1
GE1K,,,2004-04-15,2005-08-15,6
GE1S,,,2004-04-15,2011-12-31,6
GE1U,38755,37247610,2004-04-15,2012-07-31,1
GE1V,,,2004-04-15,2008-10-31,6
GE1W,,,2004-04-15,2010-07-28,6
GEAA,,,2009-05-14,,6
GEB,25910,37371210,1976-01-15,1994-08-25,1
GEB1,86444,37191610,1998-12-08,2004-09-12,1
GEB1,86444,37191630,2004-09-16,2005-04-03,1
GEB1,86444,45773H10,2005-04-14,2014-06-05,1
GEB1,86444,45773H20,2014-07-17,2023-12-29,1
GEBH,,,2007-03-15,2009-09-15,6
GEC,51967,37970210,1976-07-15,1978-02-22,5
GEC,62236,36158210,1979-01-31,1996-01-02,1
GECA,,,2005-02-17,2007-04-19,6
GECC,,,2002-05-16,2004-05-15,6
GECM,10412,37228210,1987-01-15,2000-02-25,1
GECM,,,2003-03-20,2004-05-15,6
GEDR,,,2002-11-14,,6
GEDU,12354,37951A10,2010-11-18,2011-12-20,1
GEED,91070,37939C20,2006-02-16,2009-04-29,1
GEED,,,2009-05-14,2010-10-25,6
GEEK,86501,46058Y10,1999-02-18,2001-08-14,1
GEER,80628,36847310,1994-08-18,2003-09-30,1
GEER,,,2004-06-17,2004-08-15,6
GEG,75790,38390610,1989-12-14,1992-06-26,1
GEGG,88987,37941P10,2001-07-19,2008-01-21,1
GEGG,88987,37941P20,2009-04-16,2010-06-30,1
GEGG,88987,37941P30,2010-07-15,2018-06-28,1
GEGG,88987,96951A10,2018-07-19,2023-07-21,1
GEGG,,,2023-08-17,,6
GEGP,78101,38100010,1996-09-19,1998-08-11,1
GEHC,23570,36266G10,2023-02-16,2023-12-29,1
GEHL,75861,36848310,1990-03-15,2008-10-27,1
GEL,59870,36850110,1976-05-20,1987-12-17,1
GEL1,84167,37192710,1997-03-20,2023-12-29,1
GELI,39539,38373010,1976-01-15,1982-01-08,1
GELT,88735,56630620,2000-10-17,2002-07-03,1
GELX,82576,36853810,1996-01-18,2000-12-13,1
GEM,80392,40048J30,1994-03-29,1997-04-06,1
GEM,80392,71343510,1997-04-17,2002-11-05,1
GEM,,,2002-11-14,2004-12-31,6
GEMC,38907,37374810,1984-12-20,1996-08-30,1
GEMH,88293,36864210,1986-06-19,1988-08-01,1
GEMP,88835,36866Y10,2001-01-18,2006-10-26,1
GEMY,,,2007-06-14,,6
GEN,62260,37244710,1979-12-20,2001-10-26,1
GEN1,,,1995-02-16,1999-11-01,6
GEN2,81154,37291740,1995-08-17,2000-12-18,1
GEN3,24548,37243010,1996-03-14,2004-04-13,1
GEN3,24548,68812R10,2004-04-15,2006-11-15,1
GEN3,24548,68812R30,2006-11-16,2009-07-20,1
GEN3,,,2009-08-20,2013-12-31,6
GENA,38317,36903210,1976-01-15,1997-08-08,1
GENB,38608,37158620,1983-06-16,1987-12-28,1
GENB,38608,37160120,1991-02-14,2003-12-31,1
GEND,86065,37193510,1998-06-18,1999-08-19,1
GEND,,,2000-05-18,2003-09-10,6
GENE,38280,36871010,1981-10-15,1990-09-09,1
GENE,,,1990-09-20,1990-10-17,6
GENE,38280,36871020,1990-10-18,1995-10-25,1
GENE,38280,36871030,1995-11-16,1999-06-16,1
GENG,,,2002-07-18,2005-08-15,6
GENI,10279,37185510,1986-09-18,1992-01-16,1
GENI,78746,37185530,1992-03-19,1996-12-31,1
GENK,24009,36870C10,2023-08-17,2023-12-29,1
GENL,38624,37184610,1984-03-15,1988-02-29,1
GENL,38624,09064810,1988-03-17,1993-05-18,1
GENS,38632,37185310,1983-06-16,1986-02-13,1
GENTF,,,2020-09-17,,6
GENU,88345,37248E10,2000-08-17,2002-05-29,1
GENU,88345,37248E20,2002-06-20,2002-12-04,1
GENU,,,2003-03-20,2004-12-31,6
GENX,83660,37244T10,1996-08-15,2002-11-01,1
GENX,,,2003-03-20,2003-12-31,6
GENZ,10324,37291710,1986-09-18,2011-04-08,1
GEO,64741,37367620,1986-10-16,1989-11-28,1
GEO,,,1991-05-16,1996-02-02,6
GEOC,84213,37365610,1997-01-16,1999-06-24,1
GEOX,10557,37247010,1991-02-14,1994-05-11,1
GEPI,14168,70338P10,2013-11-14,2020-03-13,1
GEPR,89502,36866T10,2002-10-17,2012-07-31,1
GERD,,,1998-09-17,,6
GERN,83756,37416310,1996-09-19,2023-12-29,1
GERU,,,2008-02-14,2012-07-24,6
GERV,,,2007-02-15,2017-04-10,6
GES,40168,37229810,1982-03-18,1994-11-28,1
GES2,83822,40161710,1996-09-19,2023-12-29,1
GESR,,,1995-02-16,1996-10-31,6
GEST,40345,40163010,1984-06-14,2001-03-05,1
GESU,,,1998-08-20,2023-08-08,6
GET,19414,37428010,1976-01-15,1984-02-17,1
GET,,,1984-03-15,1985-12-31,6
GET2,77062,36790110,1992-05-14,1997-09-30,1
GET2,85426,36790510,1997-12-18,2012-09-30,1
GET2,85426,78377T10,2012-10-18,2023-12-29,1
GETB,,,1988-01-14,2003-12-31,6
GETC,93135,37950B10,2009-12-17,2011-04-04,1
GETT,83757,37427010,1996-09-19,1998-02-10,1
GETY,85824,37427610,1998-04-16,2008-07-02,1
GEVM,,,2006-02-16,2010-10-07,6
GEVO,12579,37439610,2011-02-17,2015-04-20,1
GEVO,12579,37439620,2015-05-14,2017-01-05,1
GEVO,12579,37439630,2017-01-19,2018-06-03,1
GEVO,12579,37439640,2018-06-14,2023-12-29,1
GEXC,12177,37439820,2004-02-19,2005-05-16,1
GF,16109,36985610,1976-01-15,1985-11-01,1
GFA,91859,36260730,2007-04-19,2017-03-27,1
GFA,91859,36260740,2017-04-20,2018-12-14,1
GFA,,,2018-12-20,2021-05-28,6
GFAI,21931,G4236L11,2022-03-17,2023-02-09,1
GFAI,21931,G4236L13,2023-02-16,2023-12-29,1
GFAM,,,2005-05-19,2007-11-29,6
GFB,32037,36160610,1978-07-20,1983-07-13,5
GFB,32037,36161410,1983-09-16,1990-12-04,1
GFBC,,,1994-12-15,2005-12-31,6
GFBL,,,1998-11-19,2001-12-31,6
GFC,28409,37465810,1976-01-15,1990-03-28,1
GFC1,77464,36160910,1992-03-19,1995-01-31,1
GFC1,77464,31792810,1995-02-16,2002-02-07,1
GFC1,,,2002-02-14,2006-10-30,6
GFCA,,,2007-08-16,2009-10-15,6
GFCC,40249,40073910,1982-09-16,1987-10-30,1
GFCM,,,1998-08-20,2001-12-31,6
GFCO,79492,37917610,1995-07-20,1999-03-19,1
GFD,54770,40179410,1978-07-20,2002-02-13,1
GFD,,,2002-02-14,2002-09-30,6
GFE1,81560,40108110,1997-10-16,1997-12-30,1
GFE1,81560,40108P10,1998-01-15,2022-03-31,1
GFED,38835,37318610,1985-01-17,1986-05-07,1
GFFZ,,,1987-10-15,1989-08-31,6
GFG,92483,40108N10,2008-01-17,2008-11-05,1
GFGC,10001,39040610,1989-03-16,1993-11-21,1
GFGC,10001,29274A10,1993-12-16,2008-02-04,1
GFGC,10001,29274A20,2008-02-14,2009-08-03,1
GFGC,10001,29269V10,2009-08-20,2010-07-08,1
GFGC,10001,36720410,2010-07-15,2017-08-03,1
GFH,52759,37514910,1976-01-15,1986-10-07,1
GFI,30796,38059T10,2003-02-20,2023-12-29,1
GFIG,90536,36165220,2005-02-17,2015-04-09,1
GFII,79387,39505810,1993-10-14,1997-11-18,1
GFIO,,,2006-01-19,,6
GFLB,,,2006-12-14,2007-02-14,6
GFLB,92461,39052810,2007-12-05,2009-07-31,1
GFLS,84806,39167M10,1999-03-18,2008-04-17,1
GFN,,,2006-04-20,2011-06-30,6
GFNF,91299,36982210,2012-10-18,2021-05-25,1
GFNL,84080,38740H10,1996-12-19,1998-02-26,1
GFPZ,30278,38028910,1982-07-15,1983-12-29,1
GFRD,39061,37562210,1976-01-15,1980-10-22,1
GFRG,,,2008-03-20,2023-09-01,6
GFS,32205,37447810,1982-06-17,1998-10-30,1
GFSB,80124,36169410,1996-03-14,1998-03-31,1
GFSI,38819,37291410,1982-10-14,1983-04-29,1
GFXB,,,1996-10-17,2000-06-26,6
GGACU,,,2016-04-14,2017-06-30,6
GGAI,13636,20585P10,2012-11-15,2015-09-08,1
GGAI,13636,98420V10,2015-09-17,2016-08-19,1
GGAL,88442,39990910,2000-10-19,2023-12-29,1
GGAR,13614,47200B10,2012-11-15,2016-04-06,1
GGAS,13616,53224V10,2012-11-15,2017-02-08,1
GGAT,13617,55067810,2012-11-15,2017-12-08,1
GGAT,17200,G5698W11,2019-03-14,2023-12-29,1
GGBM,91159,37517W10,2006-03-27,2008-01-18,1
GGBN,13692,85856810,2012-12-20,2023-12-29,1
GGBXF,,,2020-02-20,2023-06-30,6
GGCC,80551,38551910,1995-01-19,1995-11-28,1
GGE,76482,39818910,1995-11-16,1996-12-16,1
GGEN,83267,36291310,1996-05-16,2001-01-04,1
GGEN,,,2001-01-18,2004-05-15,6
GGGA,89515,67072A10,2004-05-20,2012-08-03,1
GGGG,89516,67072B10,2004-05-20,2013-05-16,1
GGGH,89342,67071T10,2004-05-20,2014-06-19,1
GGGO,80616,22729710,1994-12-15,1997-08-13,1
GGGQ,89336,67071L10,2004-05-20,2019-11-18,1
GGIT,83268,37246V10,1996-12-19,1997-12-23,1
GGIT,,,1998-10-15,2003-09-10,6
GGL,91200,38239A10,2006-04-20,2008-02-13,1
GGLF,75222,37320010,1986-12-17,1990-04-26,1
GGLF,75222,37320020,1993-01-14,2009-07-28,1
GGLF,75222,37320030,2009-08-20,2013-01-28,1
GGLF,75222,05463D10,2013-02-14,2016-08-30,1
GGND,,,2005-08-18,,6
GGNS,12174,37246110,1989-03-16,2005-03-10,1
GGNT,88526,M2201310,2000-09-14,2023-12-29,1
GGOX,,,2009-03-19,2010-09-15,6
GGOX,13340,37517Y10,2012-04-25,2016-04-05,1
GGOX,13340,37518Q10,2016-04-14,2017-04-03,1
GGP,56493,37001910,1976-01-15,1985-09-25,1
GGRI,90163,37249T10,2004-05-20,2009-05-12,1
GGS,93317,37946S10,2010-05-20,2014-03-25,1
GGS,,,2014-04-17,2015-12-31,6
GGUY,10035,38209110,1986-09-18,2003-12-19,1
GGXY,90812,38163910,2005-08-18,2007-02-13,1
GGY,84772,20438610,1997-08-14,2013-05-28,1
GGY,84772,12531Q10,2013-06-20,2016-07-19,1
GGY,84772,12531Q20,2016-08-18,2018-10-01,1
GGY,,,2018-10-18,2023-07-27,6
GH,19174,37006410,1979-01-18,1997-09-06,1
GHB,56864,42288410,1976-01-15,1988-03-03,1
GHC,49365,40257810,1977-05-16,1984-01-30,1
GHC,,,1984-03-15,1985-12-31,6
GHC2,79041,36323310,1993-03-18,1993-08-31,1
GHCI,89910,37184D10,2003-12-18,2007-07-13,1
GHDX,90900,37244C10,2005-10-20,2019-11-07,1
GHG,17378,39579V10,2018-05-17,2023-12-29,1
GHID,79671,37933G10,2004-05-20,2010-01-14,1
GHIV,19312,38286510,2020-12-17,2021-01-21,1
GHIV,19312,91823B10,2021-02-18,2023-12-29,1
GHLD,19898,40172N10,2020-11-19,2023-12-29,1
GHM,60468,38455610,1983-08-01,2023-12-29,1
GHO,67555,37005410,1983-12-15,1990-04-18,1
GHQ,92596,36172H10,2008-03-20,2009-09-29,1
GHQ,92596,46269C10,2009-10-15,2023-12-29,1
GHRS,21542,G3855L10,2021-08-19,2023-12-29,1
GHS,91524,36734810,2006-11-16,2008-10-23,1
GHS,,,2008-11-20,2010-12-31,6
GHSI,18555,40145Q40,2022-03-17,2023-01-08,1
GHSI,18555,40145Q50,2023-01-19,2023-12-29,1
GHVI,76703,37191210,1991-09-19,2000-06-23,1
GHVI,89306,37183F10,2002-02-08,2003-12-01,1
GHVI,89306,64015Y10,2003-12-18,2005-07-28,1
GHW,56629,37007310,1981-04-16,1999-10-21,1
GHX,61348,36442410,1978-06-15,1995-02-28,1
GHYD,38456,37007510,1983-03-31,1986-06-18,1
GI,75881,37450810,1990-04-19,2007-05-31,1
GIA,92484,40273810,2007-12-20,2010-11-04,1
GIA,,,2010-12-16,2011-12-31,6
GIAC,22304,G3853710,2023-01-19,2023-01-25,1
GIAC,23666,G5140510,2023-02-16,2023-12-29,1
GIB,86372,39945C10,2004-09-16,2019-01-30,2
GIB,86372,12532H10,2019-01-31,2023-12-29,3
GIBG,38982,37482710,1984-01-19,2000-03-09,1
GIBH,39002,37482910,1978-09-14,1984-12-31,1
GIBS,38974,37476210,1989-06-15,1995-11-07,1
GIC,77644,37012110,1992-07-16,1997-07-23,1
GIC,85256,37078710,1997-08-14,2001-11-02,1
GICO,85691,M5087610,1998-01-15,2001-05-20,1
GICO,85691,M6946610,2001-06-14,2001-12-23,1
GICO,85691,M6946620,2002-01-17,2003-01-15,1
GICO,,,2003-02-20,2003-09-10,6
GID,44505,37504610,1976-01-15,1982-08-02,1
GID1,80721,40048E10,1994-11-17,2002-02-24,1
GID1,80721,21986M10,2002-03-14,2004-05-20,1
GIDE,10249,84890710,1987-11-19,1988-10-13,1
GIDE,85845,84890720,1998-02-05,2006-08-30,1
GIDL,76070,37504810,1989-09-14,1997-09-30,1
GIDU,,,2006-03-16,2008-12-31,6
GIFI,84737,40230710,1997-05-15,2023-12-29,1
GIG,21053,37518G10,2021-11-18,2021-12-07,1
GIG,21053,08975B10,2021-12-16,2023-12-29,1
GIGA,39029,37517510,1983-06-20,2013-11-08,1
GIGM,87608,Y2711Y10,2000-04-20,2015-12-15,1
GIGM,87608,Y2711Y11,2016-01-14,2018-03-30,1
GIGX,86265,37517M10,1998-09-17,2001-03-22,1
GII,49197,39762710,1986-08-14,1996-03-29,1
GIII,75905,36237H10,1990-06-14,2023-12-29,1
GIK,19521,37519D10,2021-03-18,2021-05-06,1
GIK,19521,53228T10,2021-05-20,2023-04-27,1
GIK,19521,53228T20,2023-05-18,2023-09-18,1
GIL,86121,37591610,1998-07-16,2023-12-29,1
GIL1,77274,37555810,1992-03-19,2023-12-29,1
GILB,39045,37530710,1976-01-15,1997-04-30,1
GILB,39045,79472110,1997-05-15,2001-06-06,1
GILB,,,2003-03-20,2003-09-10,6
GILD,40361,40179110,1983-10-20,1987-01-07,1
GILT,78971,M5147410,1993-05-20,2003-04-15,1
GILT,,,2003-04-17,2003-05-14,6
GILT,78971,M5147411,2003-05-15,2023-12-29,1
GIMO,13992,37518B10,2013-07-18,2017-12-26,1
GIPR,22207,37149D20,2021-10-14,2023-12-29,1
GIRA,39088,37611510,1978-07-20,1983-04-05,1
GIS,17144,37033410,1976-01-15,2023-12-29,1
GISH,12024,37636010,1987-08-20,2003-02-14,1
GISX,86166,37934A10,1998-07-16,2007-05-11,1
GIT,75397,37636510,1988-12-15,1994-01-26,1
GIT,,,1994-03-17,1996-02-02,6
GITR,40388,40229810,1981-12-17,1983-09-27,1
GIVN,89170,M5202010,2002-04-18,2014-02-26,1
GIX,18802,37503610,2021-05-20,2021-06-09,1
GIX,18802,91532B10,2021-06-17,2022-12-08,1
GIX,18802,91532B20,2022-12-15,2023-12-11,1
GIXC,14094,13739U10,2013-08-14,2019-10-24,1
GIXC,14094,13739U20,2019-11-14,2021-03-30,1
GIXC,14094,92942V10,2021-04-15,2022-11-01,1
GIXC,14094,92942V20,2022-11-17,2023-05-12,1
GJBC,40011,39189710,1981-07-16,1983-08-12,1
GJRC,,,2004-12-16,2009-07-08,6
GK,16598,36176510,1979-04-26,1981-05-14,1
